f_code,coc,nam,laa,pop,ypc,adm_code,salb,soc
FA001,JPN,Fukui Ken,Eiheiji Cho,"19515","2014","18322",UNK,JPN
FA001,JPN,Fukui Ken,Ikeda Cho,"2995","2014","18382",UNK,JPN
FA001,JPN,Fukui Ken,Minamiechizen Cho,"11443","2014","18404",UNK,JPN
FA001,JPN,Fukui Ken,Echizen Cho,"23376","2014","18423",UNK,JPN
FA001,JPN,Fukui Ken,Mihama Cho,"10266","2014","18442",UNK,JPN
FA001,JPN,Fukui Ken,Mihama Cho,"-89999999","2014","18442",UNK,JPN
FA001,JPN,Fukui Ken,Mihama Cho,"-89999999","2014","18442",UNK,JPN
FA001,JPN,Fukui Ken,Takahama Cho,"11010","2014","18481",UNK,JPN
FA001,JPN,Fukui Ken,Oi Cho,"-89999999","2014","18483",UNK,JPN
FA001,JPN,Fukui Ken,Oi Cho,"8738","2014","18483",UNK,JPN
FA001,JPN,Fukui Ken,Wakasa Cho,"16073","2014","18501",UNK,JPN
FA001,JPN,Fukui Ken,Wakasa Cho,"-89999999","2014","18501",UNK,JPN
FA001,JPN,Yamanashi Ken,Kofu Shi,"194800","2014","19201",UNK,JPN
FA001,JPN,Yamanashi Ken,Fujiyoshida Shi,"51273","2014","19202",UNK,JPN
FA001,JPN,Yamanashi Ken,Tsuru Shi,"31980","2014","19204",UNK,JPN
FA001,JPN,Yamanashi Ken,Yamanashi Shi,"37116","2014","19205",UNK,JPN
FA001,JPN,Yamanashi Ken,Otsuki Shi,"27116","2014","19206",UNK,JPN
FA001,JPN,Yamanashi Ken,Nirasaki Shi,"31219","2014","19207",UNK,JPN
FA001,JPN,Yamanashi Ken,Minami-alps Shi,"73130","2014","19208",UNK,JPN
FA001,JPN,Yamanashi Ken,Hokuto Shi,"48860","2014","19209",UNK,JPN
FA001,JPN,Yamanashi Ken,Kai Shi,"74708","2014","19210",UNK,JPN
FA001,JPN,Yamanashi Ken,Fuefuki Shi,"71495","2014","19211",UNK,JPN
FA001,JPN,Yamanashi Ken,Uenohara Shi,"25590","2014","19212",UNK,JPN
FA001,JPN,Yamanashi Ken,Koshu Shi,"34182","2014","19213",UNK,JPN
FA001,JPN,Yamanashi Ken,Chuo Shi,"31304","2014","19214",UNK,JPN
FA001,JPN,Yamanashi Ken,Ichikawamisato Cho,"17194","2014","19346",UNK,JPN
FA001,JPN,Yamanashi Ken,Hayakawa Cho,"1188","2014","19364",UNK,JPN
FA001,JPN,Yamanashi Ken,Minobu Cho,"13992","2014","19365",UNK,JPN
FA001,JPN,Yamanashi Ken,Minobu Cho,"-89999999","2014","19365",UNK,JPN
FA001,JPN,Yamanashi Ken,Nanbu Cho,"8720","2014","19366",UNK,JPN
FA001,JPN,Yamanashi Ken,Fujikawa  Cho,"16272","2014","19368",UNK,JPN
FA001,JPN,Yamanashi Ken,Showa Cho,"18884","2014","19384",UNK,JPN
FA001,JPN,Yamanashi Ken,Doshi Mura,"1883","2014","19422",UNK,JPN
FA001,JPN,Yamanashi Ken,Nishikatsura Cho,"4648","2014","19423",UNK,JPN
FA001,JPN,Yamanashi Ken,Oshino Mura,"9239","2014","19424",UNK,JPN
FA001,JPN,Yamanashi Ken,Yamanakako Mura,"5902","2014","19425",UNK,JPN
FA001,JPN,Yamanashi Ken,Narusawa Mura,"3185","2014","19429",UNK,JPN
FA001,JPN,Yamanashi Ken,Fujikawaguchiko Machi,"26371","2014","19430",UNK,JPN
FA001,JPN,Yamanashi Ken,Fujikawaguchiko Machi,"-89999999","2014","19430",UNK,JPN
FA001,JPN,Yamanashi Ken,Kosuge Mura,"739","2014","19442",UNK,JPN
FA001,JPN,Yamanashi Ken,Tabayama Mura,"625","2014","19443",UNK,JPN
FA001,JPN,Nagano Ken,Nagano Shi,"386065","2014","20201",UNK,JPN
FA001,JPN,Nagano Ken,Matsumoto Shi,"243271","2014","20202",UNK,JPN
FA001,JPN,Nagano Ken,Ueda Shi,"160957","2014","20203",UNK,JPN
FA001,JPN,Nagano Ken,Okaya Shi,"52315","2014","20204",UNK,JPN
FA001,JPN,Nagano Ken,Iida Shi,"105549","2014","20205",UNK,JPN
FA001,JPN,Nagano Ken,Suwa Shi,"51371","2014","20206",UNK,JPN
FA001,JPN,Nagano Ken,Suzaka Shi,"52219","2014","20207",UNK,JPN
FA001,JPN,Nagano Ken,Komoro Shi,"43637","2014","20208",UNK,JPN
FA001,JPN,Nagano Ken,Ina Shi,"70258","2014","20209",UNK,JPN
FA001,JPN,Nagano Ken,Komagane Shi,"33658","2014","20210",UNK,JPN
FA001,JPN,Nagano Ken,Nakano Shi,"46413","2014","20211",UNK,JPN
FA001,JPN,Nagano Ken,Omachi Shi,"29559","2014","20212",UNK,JPN
FA001,JPN,Nagano Ken,Iiyama Shi,"23121","2014","20213",UNK,JPN
FA001,JPN,Nagano Ken,Chino Shi,"-89999999","2014","20214",UNK,JPN
FA001,JPN,Nagano Ken,Chino Shi,"56424","2014","20214",UNK,JPN
FA001,JPN,Nagano Ken,Shiojiri Shi,"67961","2014","20215",UNK,JPN
FA001,JPN,Nagano Ken,Saku Shi,"100166","2014","20217",UNK,JPN
FA001,JPN,Nagano Ken,Saku Shi,"-89999999","2014","20217",UNK,JPN
FA001,JPN,Nagano Ken,Chikuma Shi,"62353","2014","20218",UNK,JPN
FA001,JPN,Nagano Ken,Tomi Shi,"31169","2014","20219",UNK,JPN
FA001,JPN,Nagano Ken,Azumino Shi,"99096","2014","20220",UNK,JPN
FA001,JPN,Nagano Ken,Koumi Machi,"5080","2014","20303",UNK,JPN
FA001,JPN,Nagano Ken,Kawakami Mura,"4196","2014","20304",UNK,JPN
FA001,JPN,Nagano Ken,Minamimaki Mura,"3264","2014","20305",UNK,JPN
FA001,JPN,Nagano Ken,Minamiaiki Mura,"1112","2014","20306",UNK,JPN
FA001,JPN,Nagano Ken,Kitaaiki Mura,"815","2014","20307",UNK,JPN
FA001,JPN,Nagano Ken,Sakuho Machi,"12076","2014","20309",UNK,JPN
FA001,JPN,Nagano Ken,Karuizawa Machi,"19965","2014","20321",UNK,JPN
FA001,JPN,Nagano Ken,Miyota Machi,"15443","2014","20323",UNK,JPN
FA001,JPN,Nagano Ken,Tateshina Machi,"7806","2014","20324",UNK,JPN
FA001,JPN,Nagano Ken,Aoki Mura,"4655","2014","20349",UNK,JPN
FA001,JPN,Nagano Ken,Nagawa Machi,"6783","2014","20350",UNK,JPN
FA001,JPN,Nagano Ken,Shimosuwa Machi,"21470","2014","20361",UNK,JPN
FA001,JPN,Nagano Ken,Fujimi Machi,"15232","2014","20362",UNK,JPN
FA001,JPN,Nagano Ken,Hara Mura,"7875","2014","20363",UNK,JPN
FA001,JPN,Nagano Ken,Tatsuno Machi,"20850","2014","20382",UNK,JPN
FA001,JPN,Nagano Ken,Minowa Machi,"25262","2014","20383",UNK,JPN
FA001,JPN,Nagano Ken,Iijima Machi,"9859","2014","20384",UNK,JPN
FA001,JPN,Nagano Ken,Minamiminowa Mura,"-89999999","2014","20385",UNK,JPN
FA001,JPN,Nagano Ken,Minamiminowa Mura,"15027","2014","20385",UNK,JPN
FA001,JPN,Nagano Ken,Nakagawa Mura,"5190","2014","20386",UNK,JPN
FA001,JPN,Nagano Ken,Miyada Mura,"9306","2014","20388",UNK,JPN
FA001,JPN,Nagano Ken,Matsukawa Machi,"13835","2014","20402",UNK,JPN
FA001,JPN,Nagano Ken,Takamori Machi,"13521","2014","20403",UNK,JPN
FA001,JPN,Nagano Ken,Anan Cho,"5142","2014","20404",UNK,JPN
FA001,JPN,Nagano Ken,Achi Mura,"6864","2014","20407",UNK,JPN
FA001,JPN,Nagano Ken,Hiraya Mura,"487","2014","20409",UNK,JPN
FA001,JPN,Nagano Ken,Neba Mura,"1041","2014","20410",UNK,JPN
FA001,JPN,Nagano Ken,Shimojo Mura,"4041","2014","20411",UNK,JPN
FA001,JPN,Nagano Ken,Urugi Mura,"620","2014","20412",UNK,JPN
FA001,JPN,Nagano Ken,Tenryu Mura,"1563","2014","20413",UNK,JPN
FA001,JPN,Nagano Ken,Yasuoka Mura,"1781","2014","20414",UNK,JPN
FA001,JPN,Nagano Ken,Takagi Mura,"6728","2014","20415",UNK,JPN
FA001,JPN,Nagano Ken,Toyooka Mura,"6971","2014","20416",UNK,JPN
FA001,JPN,Nagano Ken,Oshika Mura,"1116","2014","20417",UNK,JPN
FA001,JPN,Nagano Ken,Agematsu Machi,"5067","2014","20422",UNK,JPN
FA001,JPN,Nagano Ken,Nagiso Machi,"4663","2014","20423",UNK,JPN
FA001,JPN,Nagano Ken,Kiso Mura,"3166","2014","20425",UNK,JPN
FA001,JPN,Nagano Ken,Otaki Mura,"868","2014","20429",UNK,JPN
FA001,JPN,Nagano Ken,Okuwa Mura,"4116","2014","20430",UNK,JPN
FA001,JPN,Nagano Ken,Kiso Machi,"12307","2014","20432",UNK,JPN
FA001,JPN,Nagano Ken,Omi Mura,"2987","2014","20446",UNK,JPN
FA001,JPN,Nagano Ken,Ikusaka Mura,"1989","2014","20448",UNK,JPN
FA001,JPN,Nagano Ken,Yamagata Mura,"8837","2014","20450",UNK,JPN
FA001,JPN,Nagano Ken,Asahi Mura,"4755","2014","20451",UNK,JPN
FA001,JPN,Nagano Ken,Chikuhoku Mura,"5093","2014","20452",UNK,JPN
FA001,JPN,Nagano Ken,Ikeda Cho,"10434","2014","20481",UNK,JPN
FA001,JPN,Nagano Ken,Matsukawa Mura,"10133","2014","20482",UNK,JPN
FA001,JPN,Nagano Ken,Hakuba Mura,"9222","2014","20485",UNK,JPN
FA001,JPN,Nagano Ken,Otari Mura,"3174","2014","20486",UNK,JPN
FA001,JPN,Nagano Ken,Sakaki Machi,"15781","2014","20521",UNK,JPN
FA001,JPN,Nagano Ken,Obuse Machi,"11373","2014","20541",UNK,JPN
FA001,JPN,Nagano Ken,Takayama Mura,"7489","2014","20543",UNK,JPN
FA001,JPN,Nagano Ken,Yamanouchi Machi,"13598","2014","20561",UNK,JPN
FA001,JPN,Nagano Ken,Kijimadaira Mura,"5044","2014","20562",UNK,JPN
FA001,JPN,Nagano Ken,Nozawaonsen Mura,"3842","2014","20563",UNK,JPN
FA001,JPN,Nagano Ken,Shinano Machi,"9238","2014","20583",UNK,JPN
FA001,JPN,Nagano Ken,Ogawa Mura,"2915","2014","20588",UNK,JPN
FA001,JPN,Nagano Ken,Iizuna Machi,"12028","2014","20590",UNK,JPN
FA001,JPN,Nagano Ken,Sakae Mura,"2157","2014","20602",UNK,JPN
FA001,JPN,Gifu Ken,Gifu Shi,"416625","2014","21201",UNK,JPN
FA001,JPN,Gifu Ken,Ogaki Shi,"163088","2014","21202",UNK,JPN
FA001,JPN,Gifu Ken,Ogaki Shi,"-89999999","2014","21202",UNK,JPN
FA001,JPN,Gifu Ken,Ogaki Shi,"-89999999","2014","21202",UNK,JPN
FA001,JPN,Gifu Ken,Takayama Shi,"92224","2014","21203",UNK,JPN
FA001,JPN,Gifu Ken,Tajimi Shi,"114968","2014","21204",UNK,JPN
FA001,JPN,Gifu Ken,Seki Shi,"92080","2014","21205",UNK,JPN
FA001,JPN,Gifu Ken,Nakatsugawa Shi,"82325","2014","21206",UNK,JPN
FA001,JPN,Gifu Ken,Mino Shi,"22275","2014","21207",UNK,JPN
FA001,JPN,Gifu Ken,Mizunami Shi,"39643","2014","21208",UNK,JPN
FA001,JPN,Gifu Ken,Hashima Shi,"68740","2014","21209",UNK,JPN
FA001,JPN,Gifu Ken,Ena Shi,"53637","2014","21210",UNK,JPN
FA001,JPN,Gifu Ken,Minokamo Shi,"55240","2014","21211",UNK,JPN
FA001,JPN,Gifu Ken,Toki Shi,"60882","2014","21212",UNK,JPN
FA001,JPN,Gifu Ken,Kakamigahara Shi,"148750","2014","21213",UNK,JPN
FA001,JPN,Gifu Ken,Kani Shi,"-89999999","2014","21214",UNK,JPN
FA001,JPN,Gifu Ken,Kani Shi,"100815","2014","21214",UNK,JPN
FA001,JPN,Gifu Ken,Yamagata Shi,"29131","2014","21215",UNK,JPN
FA001,JPN,Gifu Ken,Mizuho Shi,"52856","2014","21216",UNK,JPN
FA001,JPN,Gifu Ken,Hida Shi,"26300","2014","21217",UNK,JPN
FA001,JPN,Gifu Ken,Motosu Shi,"35583","2014","21218",UNK,JPN
FA001,JPN,Gifu Ken,Gujo Shi,"45092","2014","21219",UNK,JPN
FA001,JPN,Gifu Ken,Gero Shi,"35544","2014","21220",UNK,JPN
FA001,JPN,Gifu Ken,Kaizu Shi,"37465","2014","21221",UNK,JPN
FA001,JPN,Gifu Ken,Kaizu Shi,"-89999999","2014","21221",UNK,JPN
FA001,JPN,Gifu Ken,Ginan Cho,"24479","2014","21302",UNK,JPN
FA001,JPN,Gifu Ken,Ginan Cho,"-89999999","2014","21302",UNK,JPN
FA001,JPN,Gifu Ken,Kasamatsu Cho,"22448","2014","21303",UNK,JPN
FA001,JPN,Gifu Ken,Yoro Cho,"31476","2014","21341",UNK,JPN
FA001,JPN,Gifu Ken,Tarui Cho,"28529","2014","21361",UNK,JPN
FA001,JPN,Gifu Ken,Sekigahara Cho,"7859","2014","21362",UNK,JPN
FA001,JPN,Gifu Ken,Godo Cho,"20088","2014","21381",UNK,JPN
FA001,JPN,Gifu Ken,Wanouchi Cho,"9969","2014","21382",UNK,JPN
FA001,JPN,Gifu Ken,Anpachi Cho,"15330","2014","21383",UNK,JPN
FA001,JPN,Gifu Ken,Ibigawa Cho,"23252","2014","21401",UNK,JPN
FA001,JPN,Gifu Ken,Ono Cho,"24096","2014","21403",UNK,JPN
FA001,JPN,Gifu Ken,Ikeda Machi,"24868","2014","21404",UNK,JPN
FA001,JPN,Gifu Ken,Kitagata Cho,"18503","2014","21421",UNK,JPN
FA001,JPN,Gifu Ken,Sakahogi Cho,"8476","2014","21501",UNK,JPN
FA001,JPN,Gifu Ken,Tomika Cho,"5762","2014","21502",UNK,JPN
FA001,JPN,Gifu Ken,Kawabe Cho,"10701","2014","21503",UNK,JPN
FA001,JPN,Gifu Ken,Hichiso Cho,"4350","2014","21504",UNK,JPN
FA001,JPN,Gifu Ken,Yaotsu Cho,"12004","2014","21505",UNK,JPN
FA001,JPN,Gifu Ken,Yaotsu Cho,"-89999999","2014","21505",UNK,JPN
FA001,JPN,Gifu Ken,Shirakawa Cho,"9425","2014","21506",UNK,JPN
FA001,JPN,Gifu Ken,Higashishirakawa Mura,"2575","2014","21507",UNK,JPN
FA001,JPN,Gifu Ken,Mitake Cho,"19001","2014","21521",UNK,JPN
FA001,JPN,Gifu Ken,Shirakawa Mura,"1722","2014","21604",UNK,JPN
FA001,JPN,Shizuoka Ken,Shizuoka Shi,"718774","2014","22100",UNK,JPN
FA001,JPN,Shizuoka Ken,Hamamatsu Shi,"812286","2014","22130",UNK,JPN
FA001,JPN,Shizuoka Ken,Numazu Shi,"204703","2014","22203",UNK,JPN
FA001,JPN,Shizuoka Ken,Numazu Shi,"-89999999","2014","22203",UNK,JPN
FA001,JPN,Shizuoka Ken,Atami Shi,"38992","2014","22205",UNK,JPN
FA001,JPN,Shizuoka Ken,Atami Shi,"-89999999","2014","22205",UNK,JPN
FA001,JPN,Shizuoka Ken,Mishima Shi,"112552","2014","22206",UNK,JPN
FA001,JPN,Shizuoka Ken,Fujinomiya Shi,"135492","2014","22207",UNK,JPN
FA001,JPN,Shizuoka Ken,Ito Shi,"72664","2014","22208",UNK,JPN
FA001,JPN,Shizuoka Ken,Shimada Shi,"101466","2014","22209",UNK,JPN
FA001,JPN,Shizuoka Ken,Fuji Shi,"258873","2014","22210",UNK,JPN
FA001,JPN,Shizuoka Ken,Iwata Shi,"170960","2014","22211",UNK,JPN
FA001,JPN,Shizuoka Ken,Yaizu Shi,"143938","2014","22212",UNK,JPN
FA001,JPN,Shizuoka Ken,Kakegawa Shi,"118094","2014","22213",UNK,JPN
FA001,JPN,Shizuoka Ken,Fujieda Shi,"146607","2014","22214",UNK,JPN
FA001,JPN,Shizuoka Ken,Gotenba Shi,"89560","2014","22215",UNK,JPN
FA001,JPN,Shizuoka Ken,Fukuroi Shi,"86949","2014","22216",UNK,JPN
FA001,JPN,Shizuoka Ken,Shimoda Shi,"24108","2014","22219",UNK,JPN
FA001,JPN,Shizuoka Ken,Susono Shi,"53754","2014","22220",UNK,JPN
FA001,JPN,Shizuoka Ken,Kosai Shi,"61419","2014","22221",UNK,JPN
FA001,JPN,Shizuoka Ken,Izu Shi,"33526","2014","22222",UNK,JPN
FA001,JPN,Shizuoka Ken,Omaezaki Shi,"34475","2014","22223",UNK,JPN
FA001,JPN,Shizuoka Ken,Omaezaki Shi,"-89999999","2014","22223",UNK,JPN
FA001,JPN,Shizuoka Ken,Kikugawa Shi,"47941","2014","22224",UNK,JPN
FA001,JPN,Shizuoka Ken,Izunokuni Shi,"50044","2014","22225",UNK,JPN
FA001,JPN,Shizuoka Ken,Makinohara Shi,"48349","2014","22226",UNK,JPN
FA001,JPN,Shizuoka Ken,Higashiizu Cho,"13444","2014","22301",UNK,JPN
FA001,JPN,Shizuoka Ken,Kawazu Cho,"7829","2014","22302",UNK,JPN
FA001,JPN,Shizuoka Ken,Minamiizu Cho,"9058","2014","22304",UNK,JPN
FA001,JPN,Shizuoka Ken,Matsuzaki Cho,"7452","2014","22305",UNK,JPN
FA001,JPN,Shizuoka Ken,Nishiizu Cho,"9154","2014","22306",UNK,JPN
FA001,JPN,Shizuoka Ken,Kannami Cho,"38690","2014","22325",UNK,JPN
FA001,JPN,Shizuoka Ken,Shimizu Cho,"32710","2014","22341",UNK,JPN
FA001,JPN,Shizuoka Ken,Nagaizumi Cho,"42323","2014","22342",UNK,JPN
FA001,JPN,Shizuoka Ken,Oyama Cho,"19874","2014","22344",UNK,JPN
FA001,JPN,Shizuoka Ken,Yoshida Cho,"30042","2014","22424",UNK,JPN
FA001,JPN,Shizuoka Ken,Kawanehon Cho,"7863","2014","22429",UNK,JPN
FA001,JPN,Shizuoka Ken,Mori Machi,"19516","2014","22461",UNK,JPN
FA001,JPN,Aichi Ken,Nagoya Shi,"2254891","2014","23100",UNK,JPN
FA001,JPN,Aichi Ken,Toyohashi Shi,"379582","2014","23201",UNK,JPN
FA001,JPN,Aichi Ken,Toyohashi Shi,"-89999999","2014","23201",UNK,JPN
FA001,JPN,Aichi Ken,Toyohashi Shi,"-89999999","2014","23201",UNK,JPN
FA001,JPN,Aichi Ken,Toyohashi Shi,"-89999999","2014","23201",UNK,JPN
FA001,JPN,Aichi Ken,Okazaki Shi,"379184","2014","23202",UNK,JPN
FA001,JPN,Aichi Ken,Ichinomiya Shi,"386591","2014","23203",UNK,JPN
FA001,JPN,Aichi Ken,Seto Shi,"131847","2014","23204",UNK,JPN
FA001,JPN,Aichi Ken,Handa Shi,"119292","2014","23205",UNK,JPN
FA001,JPN,Aichi Ken,Kasugai Shi,"309854","2014","23206",UNK,JPN
FA001,JPN,Aichi Ken,Toyokawa Shi,"185213","2014","23207",UNK,JPN
FA001,JPN,Aichi Ken,Toyokawa Shi,"-89999999","2014","23207",UNK,JPN
FA001,JPN,Aichi Ken,Toyokawa Shi,"-89999999","2014","23207",UNK,JPN
FA001,JPN,Aichi Ken,Tsushima Shi,"65114","2014","23208",UNK,JPN
FA001,JPN,Aichi Ken,Hekinan Shi,"72046","2014","23209",UNK,JPN
FA001,JPN,Aichi Ken,Kariya Shi,"147512","2014","23210",UNK,JPN
FA001,JPN,Aichi Ken,Toyota Shi,"422106","2014","23211",UNK,JPN
FA001,JPN,Aichi Ken,Anjo Shi,"183765","2014","23212",UNK,JPN
FA001,JPN,Aichi Ken,Nishio Shi,"-89999999","2014","23213",UNK,JPN
FA001,JPN,Aichi Ken,Nishio Shi,"-89999999","2014","23213",UNK,JPN
FA001,JPN,Aichi Ken,Nishio Shi,"169765","2014","23213",UNK,JPN
FA001,JPN,Aichi Ken,Gamagori Shi,"81772","2014","23214",UNK,JPN
FA001,JPN,Aichi Ken,Gamagori Shi,"-89999999","2014","23214",UNK,JPN
FA001,JPN,Aichi Ken,Inuyama Shi,"75119","2014","23215",UNK,JPN
FA001,JPN,Aichi Ken,Tokoname Shi,"57284","2014","23216",UNK,JPN
FA001,JPN,Aichi Ken,Tokoname Shi,"-89999999","2014","23216",UNK,JPN
FA001,JPN,Aichi Ken,Konan Shi,"101461","2014","23217",UNK,JPN
FA001,JPN,Aichi Ken,Komaki Shi,"153548","2014","23219",UNK,JPN
FA001,JPN,Aichi Ken,Inazawa Shi,"138642","2014","23220",UNK,JPN
FA001,JPN,Aichi Ken,Shinshiro Shi,"49767","2014","23221",UNK,JPN
FA001,JPN,Aichi Ken,Tokai Shi,"112310","2014","23222",UNK,JPN
FA001,JPN,Aichi Ken,Obu Shi,"88391","2014","23223",UNK,JPN
FA001,JPN,Aichi Ken,Chita Shi,"85878","2014","23224",UNK,JPN
FA001,JPN,Aichi Ken,Chita Shi,"-89999999","2014","23224",UNK,JPN
FA001,JPN,Aichi Ken,Chiryu Shi,"70723","2014","23225",UNK,JPN
FA001,JPN,Aichi Ken,Owariasahi Shi,"82155","2014","23226",UNK,JPN
FA001,JPN,Aichi Ken,Takahama Shi,"46167","2014","23227",UNK,JPN
FA001,JPN,Aichi Ken,Iwakura Shi,"47613","2014","23228",UNK,JPN
FA001,JPN,Aichi Ken,Toyoake Shi,"68591","2014","23229",UNK,JPN
FA001,JPN,Aichi Ken,Nisshin Shi,"85926","2014","23230",UNK,JPN
FA001,JPN,Aichi Ken,Tahara Shi,"65294","2014","23231",UNK,JPN
FA001,JPN,Aichi Ken,Tahara Shi,"-89999999","2014","23231",UNK,JPN
FA001,JPN,Aichi Ken,Tahara Shi,"-89999999","2014","23231",UNK,JPN
FA001,JPN,Aichi Ken,Tahara Shi,"-89999999","2014","23231",UNK,JPN
FA001,JPN,Aichi Ken,Aisai Shi,"65634","2014","23232",UNK,JPN
FA001,JPN,Aichi Ken,Kiyosu Shi,"66244","2014","23233",UNK,JPN
FA001,JPN,Aichi Ken,Kitanagoya Shi,"83352","2014","23234",UNK,JPN
FA001,JPN,Aichi Ken,Yatomi Shi,"44515","2014","23235",UNK,JPN
FA001,JPN,Aichi Ken,Miyoshi Shi,"59578","2014","23236",UNK,JPN
FA001,JPN,Aichi Ken,Ama Shi,"88184","2014","23237",UNK,JPN
FA001,JPN,Aichi Ken,Togo Cho,"52799","2014","23302",UNK,JPN
FA001,JPN,Aichi Ken,Nagakute Shi,"42289","2014","23304",UNK,JPN
FA001,JPN,Aichi Ken,Toyoyama Cho,"15139","2014","23342",UNK,JPN
FA001,JPN,Aichi Ken,Oguchi Cho,"22913","2014","23361",UNK,JPN
FA001,JPN,Aichi Ken,Fuso Cho,"34323","2014","23362",UNK,JPN
FA001,JPN,Aichi Ken,Oharu Cho,"30942","2014","23424",UNK,JPN
FA001,JPN,Aichi Ken,Kanie Cho,"37596","2014","23425",UNK,JPN
FA001,JPN,Aichi Ken,Tobishima Mura,"4609","2014","23427",UNK,JPN
FA001,JPN,Aichi Ken,Agui Cho,"27419","2014","23441",UNK,JPN
FA001,JPN,Aichi Ken,Higashiura Cho,"50273","2014","23442",UNK,JPN
FA001,JPN,Aichi Ken,Minamichita Cho,"19777","2014","23445",UNK,JPN
FA001,JPN,Aichi Ken,Minamichita Cho,"-89999999","2014","23445",UNK,JPN
FA001,JPN,Aichi Ken,Minamichita Cho,"-89999999","2014","23445",UNK,JPN
FA001,JPN,Aichi Ken,Mihama Cho,"23062","2014","23446",UNK,JPN
FA001,JPN,Aichi Ken,Taketoyo Cho,"42808","2014","23447",UNK,JPN
FA001,JPN,Aichi Ken,Kota Cho,"39172","2014","23501",UNK,JPN
FA001,JPN,Aichi Ken,Shitara Cho,"5580","2014","23561",UNK,JPN
FA001,JPN,Aichi Ken,Toei Cho,"3722","2014","23562",UNK,JPN
FA001,JPN,Aichi Ken,Toyone Mura,"1273","2014","23563",UNK,JPN
FA001,JPN,Mie Ken,Tsu Shi,"285654","2014","24201",UNK,JPN
FA001,JPN,Mie Ken,Yokkaichi Shi,"313203","2014","24202",UNK,JPN
FA001,JPN,Mie Ken,Yokkaichi Shi,"-89999999","2014","24202",UNK,JPN
FA001,JPN,Mie Ken,Ise Shi,"131670","2014","24203",UNK,JPN
FA001,JPN,Mie Ken,Ise Shi,"-89999999","2014","24203",UNK,JPN
FA001,JPN,Mie Ken,Ise Shi,"-89999999","2014","24203",UNK,JPN
FA001,JPN,Mie Ken,Ise Shi,"-89999999","2014","24203",UNK,JPN
FA001,JPN,Mie Ken,Matsusaka Shi,"169444","2014","24204",UNK,JPN
FA001,JPN,Mie Ken,Kuwana Shi,"142761","2014","24205",UNK,JPN
FA001,JPN,Mie Ken,Suzuka Shi,"201468","2014","24207",UNK,JPN
FA001,JPN,Mie Ken,Nabari Shi,"81618","2014","24208",UNK,JPN
FA001,JPN,Mie Ken,Owase Shi,"19978","2014","24209",UNK,JPN
FA001,JPN,Mie Ken,Owase Shi,"-89999999","2014","24209",UNK,JPN
FA001,JPN,Mie Ken,Owase Shi,"-89999999","2014","24209",UNK,JPN
FA001,JPN,Mie Ken,Owase Shi,"-89999999","2014","24209",UNK,JPN
FA001,JPN,Mie Ken,Kameyama Shi,"50073","2014","24210",UNK,JPN
FA001,JPN,Mie Ken,Toba Shi,"-89999999","2014","24211",UNK,JPN
FA001,JPN,Mie Ken,Toba Shi,"-89999999","2014","24211",UNK,JPN
FA001,JPN,Mie Ken,Toba Shi,"-89999999","2014","24211",UNK,JPN
FA001,JPN,Mie Ken,Toba Shi,"-89999999","2014","24211",UNK,JPN
FA001,JPN,Mie Ken,Toba Shi,"-89999999","2014","24211",UNK,JPN
FA001,JPN,Mie Ken,Toba Shi,"-89999999","2014","24211",UNK,JPN
FA001,JPN,Mie Ken,Toba Shi,"20952","2014","24211",UNK,JPN
FA001,JPN,Mie Ken,Toba Shi,"-89999999","2014","24211",UNK,JPN
FA001,JPN,Mie Ken,Toba Shi,"-89999999","2014","24211",UNK,JPN
FA001,JPN,Mie Ken,Toba Shi,"-89999999","2014","24211",UNK,JPN
FA001,JPN,Mie Ken,Toba Shi,"-89999999","2014","24211",UNK,JPN
FA001,JPN,Mie Ken,Kumano Shi,"18628","2014","24212",UNK,JPN
FA001,JPN,Mie Ken,Inabe Shi,"46275","2014","24214",UNK,JPN
FA001,JPN,Mie Ken,Shima Shi,"54908","2014","24215",UNK,JPN
FA001,JPN,Mie Ken,Shima Shi,"-89999999","2014","24215",UNK,JPN
FA001,JPN,Mie Ken,Shima Shi,"-89999999","2014","24215",UNK,JPN
FA001,JPN,Mie Ken,Shima Shi,"-89999999","2014","24215",UNK,JPN
FA001,JPN,Mie Ken,Shima Shi,"-89999999","2014","24215",UNK,JPN
FA001,JPN,Mie Ken,Shima Shi,"-89999999","2014","24215",UNK,JPN
FA001,JPN,Mie Ken,Shima Shi,"-89999999","2014","24215",UNK,JPN
FA001,JPN,Mie Ken,Shima Shi,"-89999999","2014","24215",UNK,JPN
FA001,JPN,Mie Ken,Shima Shi,"-89999999","2014","24215",UNK,JPN
FA001,JPN,Mie Ken,Shima Shi,"-89999999","2014","24215",UNK,JPN
FA001,JPN,Mie Ken,Shima Shi,"-89999999","2014","24215",UNK,JPN
FA001,JPN,Mie Ken,Iga Shi,"96767","2014","24216",UNK,JPN
FA001,JPN,Mie Ken,Kisosaki Cho,"6569","2014","24303",UNK,JPN
FA001,JPN,Mie Ken,Toin Cho,"25746","2014","24324",UNK,JPN
FA001,JPN,Mie Ken,Komono Cho,"41484","2014","24341",UNK,JPN
FA001,JPN,Mie Ken,Asahi Machi,"10184","2014","24343",UNK,JPN
FA001,JPN,Mie Ken,Kawagoe Cho,"14656","2014","24344",UNK,JPN
